migsp,FIPS County Code,FIPS MCD Code,MIGCOUNTY,MIGSP Migration (3-digit) State Code,MIGPUMA
23,17,87355,Woodstock town,23,200
23,19,1115,Alton town,23,300
23,19,1500,Argyle UT,23,300
23,19,2795,Bangor city,23,300
23,19,6575,Bradford town,23,300
23,19,6680,Bradley town,23,300
23,19,6925,Brewer city,23,300
23,19,9200,Burlington town,23,300
23,19,10670,Carmel town,23,300
23,19,10810,Carroll plantation,23,300
23,19,12105,Charleston town,23,300
23,19,12525,Chester town,23,300
23,19,13365,Clifton town,23,300
23,19,14310,Corinna town,23,300
23,19,14380,Corinth town,23,300
23,19,17530,Dexter town,23,300
23,19,17950,Dixmont town,23,300
23,19,18580,Drew plantation,23,300
23,19,19868,East Central Penobscot UT,23,300
23,19,21030,East Millinocket town,23,300
23,19,22535,Eddington town,23,300
23,19,22710,Edinburg town,23,300
23,19,23620,Enfield town,23,300
23,19,23865,Etna town,23,300
23,19,24110,Exeter town,23,300
23,19,27190,Garland town,23,300
23,19,27645,Glenburn town,23,300
23,19,29185,Greenbush town,23,300
23,19,30795,Hampden town,23,300
23,19,32510,Hermon town,23,300
23,19,33490,Holden town,23,300
23,19,34190,Howland town,23,300
23,19,34365,Hudson town,23,300
23,19,36325,Kenduskeag town,23,300
23,19,37075,Kingman UT,23,300
23,19,37760,Lagrange town,23,300
23,19,38005,Lakeville town,23,300
23,19,38530,Lee town,23,300
23,19,38705,Levant town,23,300
23,19,39475,Lincoln town,23,300
23,19,41435,Lowell town,23,300
23,19,44270,Mattawamkeag town,23,300
23,19,44340,Maxfield town,23,300
23,19,45005,Medway town,23,300
23,19,45670,Milford town,23,300
23,19,45810,Millinocket town,23,300
23,19,47560,Mount Chase town,23,300
23,19,48505,Newburgh town,23,300
23,19,49065,Newport town,23,300
23,19,52710,North Penobscot UT,23,300
23,19,55225,Old Town city,23,300
23,19,55565,Orono town,23,300
23,19,55680,Orrington town,23,300
23,19,57045,Passadumkeag town,23,300
23,19,57150,Patten town,23,300
23,19,57936,Penobscot Indian Island Reservation,23,300
23,19,59950,Plymouth town,23,300
23,19,60790,Prentiss UT,23,300
23,19,67160,Seboeis plantation,23,300
23,19,73250,Springfield town,23,300
23,19,73600,Stacyville town,23,300
23,19,74055,Stetson town,23,300
23,19,78015,Twombly Ridge UT,23,300
23,19,78780,Veazie town,23,300
23,19,81055,Webster plantation,23,300
23,19,85230,Whitney UT,23,300
23,19,86305,Winn town,23,300
23,19,87390,Woodville town,23,300
23,21,100,Abbot town,23,200
23,21,1920,Atkinson town,23,200
23,21,3740,Beaver Cove town,23,200
23,21,5560,Blanchard UT,23,200
23,21,6400,Bowerbank town,23,200
23,21,8325,Brownville town,23,200
23,21,18195,Dover-Foxcroft town,23,200
23,21,29535,Greenville town,23,200
23,21,30095,Guilford town,23,200
23,21,37095,Kingsbury plantation,23,200
23,21,37970,Lake View plantation,23,200
23,21,44830,Medford town,23,200
23,21,46020,Milo town,23,200
23,21,46580,Monson town,23,200
23,21,51105,Northeast Piscataquis UT,23,200
23,21,53628,Northwest Piscataquis UT,23,200
23,21,56765,Parkman town,23,200
23,21,65865,Sangerville town,23,200
23,21,66950,Sebec town,23,200
23,21,68140,Shirley town,23,200
23,21,70655,Southeast Piscataquis UT,23,200
23,21,81405,Wellington town,23,200
23,21,85710,Willimantic town,23,200
23,23,1570,Arrowsic town,23,790
23,23,3355,Bath city,23,790
23,23,6260,Bowdoin town,23,790
23,23,6365,Bowdoinham town,23,790
23,23,27295,Georgetown town,23,790
23,23,58070,Perkins UT,23,790
23,23,58515,Phippsburg town,23,790
23,23,62645,Richmond town,23,790
23,23,76960,Topsham town,23,790
23,23,81930,West Bath town,23,790
23,23,87460,Woolwich town,23,790
23,25,1395,Anson town,23,200
23,25,1885,Athens town,23,200
23,25,5000,Bingham town,23,200
23,25,7380,Brighton plantation,23,200
23,25,9655,Cambridge town,23,200
23,25,9935,Canaan town,23,200
23,25,10495,Caratunk town,23,200
23,25,11820,Central Somerset UT,23,200
23,25,14555,Cornville town,23,200
23,25,17285,Dennistown plantation,23,200
23,25,17460,Detroit town,23,200
23,25,23410,Embden town,23,200
23,25,24320,Fairfield town,23,200
23,25,31355,Harmony town,23,200
23,25,31740,Hartland town,23,200
23,25,32895,Highland plantation,23,200
23,25,35345,Jackman town,23,200
23,25,42660,Madison town,23,200
23,25,45110,Mercer town,23,200
23,25,47140,Moose River town,23,200
23,25,47455,Moscow town,23,200
23,25,49205,New Portland town,23,200
23,25,49835,Norridgewock town,23,200
23,25,51114,Northeast Somerset UT,23,200
23,25,53636,Northwest Somerset UT,23,200
23,25,56520,Palmyra town,23,200
23,25,59005,Pittsfield town,23,200
23,25,59705,Pleasant Ridge plantation,23,200
23,25,62995,Ripley town,23,200
23,25,64850,St. Albans town,23,200
23,25,67238,Seboomook Lake UT,23,200
23,25,68910,Skowhegan town,23,200
23,25,69155,Smithfield town,23,200
23,25,69505,Solon town,23,200
23,25,73845,Starks town,23,200
23,25,76190,The Forks plantation,23,200
23,25,82840,West Forks plantation,23,200
23,27,3950,Belfast city,23,500
23,27,4125,Belmont town,23,500
23,27,7870,Brooks town,23,500
23,27,9270,Burnham town,23,500
23,27,26280,Frankfort town,23,500
23,27,26420,Freedom town,23,500
23,27,35240,Islesboro town,23,500
23,27,35450,Jackson town,23,500
23,27,37585,Knox town,23,500
23,27,39055,Liberty town,23,500
23,27,39755,Lincolnville town,23,500
23,27,46475,Monroe town,23,500
23,27,46790,Montville town,23,500
23,27,47245,Morrill town,23,500
23,27,52845,Northport town,23,500
23,27,56450,Palermo town,23,500
23,27,61210,Prospect town,23,500
23,27,66565,Searsmont town,23,500
23,27,66635,Searsport town,23,500
23,27,74475,Stockton Springs town,23,500
23,27,75525,Swanville town,23,500
23,27,76610,Thorndike town,23,500
23,27,77625,Troy town,23,500
23,27,78255,Unity town,23,500
23,27,79480,Waldo town,23,500
23,27,86760,Winterport town,23,500
23,29,380,Addison town,23,100
23,29,660,Alexander town,23,100
23,29,2480,Baileyville town,23,100
23,29,2970,Baring plantation,23,100
23,29,3670,Beals town,23,100
23,29,3810,Beddington town,23,100
23,29,9585,Calais city,23,100
23,29,12175,Charlotte town,23,100
23,29,12455,Cherryfield town,23,100
23,29,13610,Codyville plantation,23,100
23,29,13750,Columbia town,23,100
23,29,13820,Columbia Falls town,23,100
23,29,14100,Cooper town,23,100
23,29,14940,Crawford town,23,100
23,29,15920,Cutler town,23,100
23,29,16410,Danforth town,23,100
23,29,16865,Deblois town,23,100
23,29,17355,Dennysville town,23,100
23,29,19870,East Central Washington UT,23,100
23,29,20960,East Machias town,23,100
23,29,21730,Eastport city,23,100
23,29,28660,Grand Lake Stream plantation,23,100
23,29,31530,Harrington town,23,100
23,29,35905,Jonesboro town,23,100
23,29,36010,Jonesport town,23,100
23,29,41610,Lubec town,23,100
23,29,41960,Machias town,23,100
23,29,42100,Machiasport town,23,100
23,29,43640,Marshfield town,23,100
23,29,44760,Meddybemps town,23,100
23,29,45600,Milbridge town,23,100
23,29,51375,Northfield town,23,100
23,29,53500,North Washington UT,23,100
23,29,57082,Passamaquoddy Indian Township Reservation,23,100
23,29,57090,Passamaquoddy Pleasant Point Reservation,23,100
23,29,57780,Pembroke town,23,100
23,29,58165,Perry town,23,100
23,29,61035,Princeton town,23,100
23,29,63275,Robbinston town,23,100
23,29,63940,Roque Bluffs town,23,100
23,29,74125,Steuben town,23,100
23,29,75770,Talmadge town,23,100
23,29,76895,Topsfield town,23,100
23,29,78675,Vanceboro town,23,100
23,29,79375,Waite town,23,100
23,29,81685,Wesley town,23,100
23,29,85185,Whiting town,23,100
23,29,85290,Whitneyville town,23,100
23,31,275,Acton town,23,790
23,31,730,Alfred town,23,790
23,31,1605,Arundel town,23,790
23,31,4720,Berwick town,23,790
23,31,4860,Biddeford city,23,790
23,31,9410,Buxton town,23,790
23,31,14485,Cornish town,23,790
23,31,16725,Dayton town,23,790
23,31,22955,Eliot town,23,790
23,31,33665,Hollis town,23,790
23,31,36535,Kennebunk town,23,790
23,31,36745,Kennebunkport town,23,790
23,31,37270,Kittery town,23,790
23,31,38425,Lebanon town,23,790
23,31,39195,Limerick town,23,790
23,31,39405,Limington town,23,790
23,31,41750,Lyman town,23,790
23,31,48750,Newfield town,23,790
23,31,50325,North Berwick town,23,790
23,31,54980,Ogunquit town,23,790
23,31,55085,Old Orchard Beach town,23,790
23,31,56870,Parsonsfield town,23,790
23,31,64675,Saco city,23,790
23,31,65725,Sanford city,23,790
23,31,67475,Shapleigh town,23,790
23,31,70030,South Berwick town,23,790
23,31,80530,Waterboro town,23,790
23,31,81475,Wells town,23,790
23,31,87985,York town,23,790
24,1,0,Allegany County,24,100
24,3,0,Anne Arundel County,24,1200
24,5,0,Baltimore County,24,500
24,9,0,Calvert County,24,1500
24,11,0,Caroline County,24,1300
24,13,0,Carroll County,24,400
24,15,0,Cecil County,24,700
24,17,0,Charles County,24,1600
24,19,0,Dorchester County,24,1300
24,21,0,Frederick County,24,300
24,23,0,Garrett County,24,100
24,25,0,Harford County,24,600
24,27,0,Howard County,24,900
24,29,0,Kent County,24,1300
24,31,0,Montgomery County,24,1000
24,33,0,Prince George's County,24,1100
24,35,0,Queen Anne's County,24,1300
24,37,0,St. Mary's County,24,1500
24,39,0,Somerset County,24,1400
24,41,0,Talbot County,24,1300
24,43,0,Washington County,24,200
24,45,0,Wicomico County,24,1400
24,47,0,Worcester County,24,1400
24,510,0,Baltimore city,24,800
25,1,3690,Barnstable Town city,25,4790
25,1,7175,Bourne town,25,4790
25,1,7980,Brewster town,25,4790
25,1,12995,Chatham town,25,4790
25,1,16775,Dennis town,25,4790
25,1,19295,Eastham town,25,4790
25,1,23105,Falmouth town,25,4790
25,1,29020,Harwich town,25,4790
25,1,39100,Mashpee town,25,4790
25,1,51440,Orleans town,25,4790
25,1,55500,Provincetown town,25,4790
25,1,59735,Sandwich town,25,4790
25,1,70605,Truro town,25,4790
25,1,74385,Wellfleet town,25,4790
25,1,82525,Yarmouth town,25,4790
25,3,555,Adams town,25,100
25,3,975,Alford town,25,100
25,3,4545,Becket town,25,100
25,3,13345,Cheshire town,25,100
25,3,14010,Clarksburg town,25,100
25,3,16180,Dalton town,25,100
25,3,21360,Egremont town,25,100
25,3,24120,Florida town,25,100
25,3,26815,Great Barrington town,25,100
25,3,28180,Hancock town,25,100
25,3,30315,Hinsdale town,25,100
25,3,34340,Lanesborough town,25,100
25,3,34655,Lee town,25,100
25,3,34970,Lenox town,25,100
25,3,42460,Monterey town,25,100
25,3,43300,Mount Washington town,25,100
25,3,44385,New Ashford town,25,100
25,3,45420,New Marlborough town,25,100
25,3,46225,North Adams city,25,100
25,3,51580,Otis town,25,100
25,3,53050,Peru town,25,100
25,3,53960,Pittsfield city,25,100
25,3,56795,Richmond town,25,100
25,3,59665,Sandisfield town,25,100
25,3,60225,Savoy town,25,100
25,3,61065,Sheffield town,25,100
25,3,67595,Stockbridge town,25,100
25,3,71095,Tyringham town,25,100
25,3,73335,Washington town,25,100
25,3,77990,West Stockbridge town,25,100
25,3,79985,Williamstown town,25,100
25,3,80685,Windsor town,25,100
25,5,520,Acushnet town,25,390
25,5,2690,Attleboro city,25,390
25,5,5280,Berkley town,25,390
25,5,16425,Dartmouth town,25,390
25,5,16950,Dighton town,25,390
25,5,20100,Easton town,25,390
25,5,22130,Fairhaven town,25,390
25,5,23000,Fall River city,25,390
25,5,25240,Freetown town,25,390
25,5,38225,Mansfield town,25,390
25,5,45000,New Bedford city,25,390
25,5,46575,North Attleborough town,25,390
25,5,49970,Norton town,25,390
25,5,56060,Raynham town,25,390
25,5,56375,Rehoboth town,25,390
25,5,60645,Seekonk town,25,390
25,5,62430,Somerset town,25,390
25,5,68750,Swansea town,25,390
25,5,69170,Taunton city,25,390
25,5,77570,Westport town,25,390
25,7,1585,Aquinnah town,25,4790
25,7,13800,Chilmark town,25,4790
25,7,21150,Edgartown town,25,4790
25,7,26325,Gosnold town,25,4790
25,7,50390,Oak Bluffs town,25,4790
25,7,69940,Tisbury town,25,4790
25,7,78235,West Tisbury town,25,4790
25,9,1260,Amesbury Town city,25,390
25,9,1465,Andover town,25,390
25,9,5595,Beverly city,25,390
25,9,7420,Boxford town,25,390
25,9,16250,Danvers town,25,390
25,9,21850,Essex town,25,390
25,9,25625,Georgetown town,25,390
25,9,26150,Gloucester city,25,390
25,9,27620,Groveland town,25,390
25,9,27900,Hamilton town,25,390
25,9,29405,Haverhill city,25,390
25,9,32310,Ipswich town,25,390
25,9,34550,Lawrence city,25,390
25,9,37490,Lynn city,25,390
25,9,37560,Lynnfield town,25,390
25,9,37995,Manchester-by-the-Sea town,25,390
25,9,38400,Marblehead town,25,390
25,9,40430,Merrimac town,25,390
25,9,40710,Methuen Town city,25,390
25,9,41095,Middleton town,25,390
25,9,43580,Nahant town,25,390
25,9,45175,Newbury town,25,390
25,9,45245,Newburyport city,25,390
25,9,46365,North Andover town,25,390
25,9,52490,Peabody city,25,390
25,9,57880,Rockport town,25,390
25,9,58405,Rowley town,25,390
25,9,59105,Salem city,25,390
25,9,59245,Salisbury town,25,390
25,9,60015,Saugus town,25,390
25,9,68645,Swampscott town,25,390
25,9,70150,Topsfield town,25,390
25,9,74595,Wenham town,25,390
25,9,77150,West Newbury town,25,390
25,11,2095,Ashfield town,25,290
25,11,5560,Bernardston town,25,290
25,11,9595,Buckland town,25,290
25,11,12505,Charlemont town,25,290
25,11,14885,Colrain town,25,290
25,11,15200,Conway town,25,290
25,11,16670,Deerfield town,25,290
25,11,21780,Erving town,25,290
25,11,25730,Gill town,25,290
25,11,27100,Greenfield Town city,25,290
25,11,29475,Hawley town,25,290
25,11,29650,Heath town,25,290
25,11,35180,Leverett town,25,290
25,11,35285,Leyden town,25,290
25,11,42040,Monroe town,25,290
25,11,42285,Montague town,25,290
25,11,45490,New Salem town,25,290
25,11,47835,Northfield town,25,290
25,11,51265,Orange town,25,290
25,11,58335,Rowe town,25,290
25,11,61135,Shelburne town,25,290
25,11,61905,Shutesbury town,25,290
25,11,68400,Sunderland town,25,290
25,11,73265,Warwick town,25,290
25,11,74525,Wendell town,25,290
25,11,79110,Whately town,25,290
25,13,840,Agawam Town city,25,290
25,13,6085,Blandford town,25,290
25,13,8470,Brimfield town,25,290
25,13,13485,Chester town,25,290
25,13,13660,Chicopee city,25,290
25,13,19645,East Longmeadow town,25,290
25,13,26675,Granville town,25,290
25,13,28075,Hampden town,25,290
25,13,30665,Holland town,25,290
25,13,30840,Holyoke city,25,290
25,13,36300,Longmeadow town,25,290
25,13,37175,Ludlow town,25,290
25,13,42145,Monson town,25,290
25,13,42530,Montgomery town,25,290
25,13,52144,Palmer Town city,25,290
25,13,58650,Russell town,25,290
25,13,65825,Southwick town,25,290
25,13,67000,Springfield city,25,290
25,13,70045,Tolland town,25,290
25,13,72390,Wales town,25,290
25,13,76030,Westfield city,25,290
25,13,77890,West Springfield Town city,25,290
25,13,79740,Wilbraham town,25,290
25,15,1325,Amherst town,25,290
25,15,4825,Belchertown town,25,290
25,15,13590,Chesterfield town,25,290
25,15,16040,Cummington town,25,290
25,15,19370,Easthampton Town city,25,290
25,15,26290,Goshen town,25,290
25,15,26535,Granby town,25,290
25,15,27690,Hadley town,25,290
25,15,29265,Hatfield town,25,290
25,15,31785,Huntington town,25,290
25,15,40990,Middlefield town,25,290
25,15,46330,Northampton city,25,290
25,15,52560,Pelham town,25,290
25,15,54030,Plainfield town,25,290
25,15,62745,Southampton town,25,290
25,15,64145,South Hadley town,25,290
25,15,72880,Ware town,25,290
25,15,76380,Westhampton town,25,290
25,15,79915,Williamsburg town,25,290
25,15,82175,Worthington town,25,290
25,17,380,Acton town,25,390
25,17,1605,Arlington town,25,390
25,17,1955,Ashby town,25,390
25,17,2130,Ashland town,25,390
25,17,3005,Ayer town,25,390
25,17,4615,Bedford town,25,390
25,17,5070,Belmont town,25,390
25,17,5805,Billerica town,25,390
25,17,7350,Boxborough town,25,390
25,17,9840,Burlington town,25,390
25,17,11000,Cambridge city,25,390
25,17,11525,Carlisle town,25,390
25,17,13135,Chelmsford town,25,390
25,17,15060,Concord town,25,390
25,17,17475,Dracut town,25,390
25,17,17825,Dunstable town,25,390
25,17,21990,Everett city,25,390
25,17,24925,Framingham town,25,390
25,17,27480,Groton town,25,390
25,17,30700,Holliston town,25,390
25,17,31085,Hopkinton town,25,390
25,17,31540,Hudson town,25,390
25,17,35215,Lexington town,25,390
25,17,35425,Lincoln town,25,390
25,17,35950,Littleton town,25,390
25,17,37000,Lowell city,25,390
25,17,37875,Malden city,25,390
25,17,38715,Marlborough city,25,390
25,17,39625,Maynard town,25,390
25,17,39835,Medford city,25,390
25,17,40115,Melrose city,25,390
25,17,43895,Natick town,25,390
25,17,45560,Newton city,25,390
25,17,48955,North Reading town,25,390
25,17,52805,Pepperell town,25,390
25,17,56130,Reading town,25,390
25,17,61380,Sherborn town,25,390
25,17,61590,Shirley town,25,390
25,17,62535,Somerville city,25,390
25,17,67665,Stoneham town,25,390
25,17,68050,Stow town,25,390
25,17,68260,Sudbury town,25,390
25,17,69415,Tewksbury town,25,390
25,17,70360,Townsend town,25,390
25,17,71025,Tyngsborough town,25,390
25,17,72215,Wakefield town,25,390
25,17,72600,Waltham city,25,390
25,17,73440,Watertown Town city,25,390
25,17,73790,Wayland town,25,390
25,17,76135,Westford town,25,390
25,17,77255,Weston town,25,390
25,17,80230,Wilmington town,25,390
25,17,80510,Winchester town,25,390
25,17,81035,Woburn city,25,390
25,19,43790,Nantucket town,25,4790
25,21,2935,Avon town,25,390
25,21,4930,Bellingham town,25,390
25,21,7740,Braintree Town city,25,390
25,21,9175,Brookline town,25,390
25,21,11315,Canton town,25,390
25,21,14640,Cohasset town,25,390
25,21,16495,Dedham town,25,390
25,21,17405,Dover town,25,390
25,21,24820,Foxborough town,25,390
25,21,25172,Franklin Town city,25,390
25,21,30455,Holbrook town,25,390
25,21,39765,Medfield town,25,390
25,21,39975,Medway town,25,390
25,21,41515,Millis town,25,390
25,21,41690,Milton town,25,390
25,21,44105,Needham town,25,390
25,21,46050,Norfolk town,25,390
25,21,50250,Norwood town,25,390
25,21,54100,Plainville town,25,390
25,21,55745,Quincy city,25,390
25,21,55955,Randolph town,25,390
25,21,60785,Sharon town,25,390
25,21,67945,Stoughton town,25,390
25,21,72495,Walpole town,25,390
25,21,74175,Wellesley town,25,390
25,21,78690,Westwood town,25,390
25,21,78972,Weymouth Town city,25,390
25,21,82315,Wrentham town,25,390
25,23,170,Abington town,25,390
25,23,8085,Bridgewater town,25,390
25,23,9000,Brockton city,25,390
25,23,11665,Carver town,25,390
25,23,17895,Duxbury town,25,390
25,23,18455,East Bridgewater town,25,390
25,23,27795,Halifax town,25,390
25,23,28285,Hanover town,25,390
25,23,28495,Hanson town,25,390
25,23,30210,Hingham town,25,390
25,23,31645,Hull town,25,390
25,23,33220,Kingston town,25,390
25,23,33920,Lakeville town,25,390
25,23,38540,Marion town,25,390
25,23,38855,Marshfield town,25,390
25,23,39450,Mattapoisett town,25,390
25,23,40850,Middleborough town,25,390
25,23,50145,Norwell town,25,390
25,23,52630,Pembroke town,25,390
25,23,54310,Plymouth town,25,390
25,23,54415,Plympton town,25,390
25,23,57600,Rochester town,25,390
25,23,57775,Rockland town,25,390
25,23,60330,Scituate town,25,390
25,23,72985,Wareham town,25,390
25,23,75260,West Bridgewater town,25,390
25,23,79530,Whitman town,25,390
25,25,7000,Boston city,25,3300
25,25,13205,Chelsea city,25,3300
25,25,56585,Revere city,25,3300
25,25,81005,Winthrop Town city,25,3300
25,27,1885,Ashburnham town,25,390
25,27,2480,Athol town,25,390
25,27,2760,Auburn town,25,390
25,27,3740,Barre town,25,390
25,27,5490,Berlin town,25,390
25,27,6015,Blackstone town,25,390
25,27,6365,Bolton town,25,390
25,27,7525,Boylston town,25,390
25,27,9105,Brookfield town,25,390
25,27,12715,Charlton town,25,390
25,27,14395,Clinton town,25,390
25,27,17300,Douglas town,25,390
25,27,17685,Dudley town,25,390
25,27,18560,East Brookfield town,25,390
25,27,23875,Fitchburg city,25,390
25,27,25485,Gardner city,25,390
25,27,26430,Grafton town,25,390
25,27,28740,Hardwick town,25,390
25,27,28950,Harvard town,25,390
25,27,30560,Holden town,25,390
25,27,30945,Hopedale town,25,390
25,27,31435,Hubbardston town,25,390
25,27,34165,Lancaster town,25,390
25,27,34795,Leicester town,25,390
25,27,35075,Leominster city,25,390
25,27,37420,Lunenburg town,25,390
25,27,40255,Mendon town,25,390
25,27,41165,Milford town,25,390
25,27,41340,Millbury town,25,390
25,27,41585,Millville town,25,390
25,27,45105,New Braintree town,25,390
25,27,46820,Northborough town,25,390
25,27,46925,Northbridge town,25,390
25,27,47135,North Brookfield town,25,390
25,27,50670,Oakham town,25,390
25,27,51825,Oxford town,25,390
25,27,52420,Paxton town,25,390
25,27,53120,Petersham town,25,390
25,27,53225,Phillipston town,25,390
25,27,55395,Princeton town,25,390
25,27,58580,Royalston town,25,390
25,27,58825,Rutland town,25,390
25,27,61800,Shrewsbury town,25,390
25,27,63165,Southborough town,25,390
25,27,63345,Southbridge Town city,25,390
25,27,66105,Spencer town,25,390
25,27,67385,Sterling town,25,390
25,27,68155,Sturbridge town,25,390
25,27,68610,Sutton town,25,390
25,27,69275,Templeton town,25,390
25,27,71480,Upton town,25,390
25,27,71620,Uxbridge town,25,390
25,27,73090,Warren town,25,390
25,27,73895,Webster town,25,390
25,27,75015,Westborough town,25,390
25,27,75155,West Boylston town,25,390
25,27,75400,West Brookfield town,25,390
25,27,77010,Westminster town,25,390
25,27,80405,Winchendon town,25,390
25,27,82000,Worcester city,25,390
26,1,0,Alcona County,26,300
26,3,0,Alger County,26,200
26,5,0,Allegan County,26,900
26,7,0,Alpena County,26,300
26,9,0,Antrim County,26,400
26,11,0,Arenac County,26,1300
26,13,0,Baraga County,26,100
26,15,0,Barry County,26,2000
26,17,0,Bay County,26,1400
26,19,0,Benzie County,26,500
26,21,0,Berrien County,26,2400
26,23,0,Branch County,26,2200
26,25,0,Calhoun County,26,2000
26,27,0,Cass County,26,2300
26,29,0,Charlevoix County,26,400
26,31,0,Cheboygan County,26,300
26,33,0,Chippewa County,26,200
26,35,0,Clare County,26,1200
26,37,0,Clinton County,26,1900
26,39,0,Crawford County,26,300
26,41,0,Delta County,26,200
26,43,0,Dickinson County,26,100
26,45,0,Eaton County,26,1900
26,47,0,Emmet County,26,400
26,49,0,Genesee County,26,1700
26,51,0,Gladwin County,26,1300
26,53,0,Gogebic County,26,100
26,55,0,Grand Traverse County,26,500
26,57,0,Gratiot County,26,1200
26,59,0,Hillsdale County,26,2500
26,61,0,Houghton County,26,100
26,63,0,Huron County,26,1600
26,65,0,Ingham County,26,1800
26,67,0,Ionia County,26,1100
26,69,0,Iosco County,26,1300
26,71,0,Iron County,26,100
26,73,0,Isabella County,26,1200
26,75,0,Jackson County,26,2600
26,77,0,Kalamazoo County,26,2100
26,79,0,Kalkaska County,26,400
26,81,0,Kent County,26,1000
26,83,0,Keweenaw County,26,100
26,85,0,Lake County,26,600
26,87,0,Lapeer County,26,1700
26,89,0,Leelanau County,26,500
26,91,0,Lenawee County,26,2500
26,93,0,Livingston County,26,2800
26,95,0,Luce County,26,200
26,97,0,Mackinac County,26,200
26,99,0,Macomb County,26,3000
26,101,0,Manistee County,26,500
26,103,0,Marquette County,26,100
26,105,0,Mason County,26,600
26,107,0,Mecosta County,26,1100
26,109,0,Menominee County,26,200
26,111,0,Midland County,26,1400
26,113,0,Missaukee County,26,400
26,115,0,Monroe County,26,3300
26,117,0,Montcalm County,26,1100
26,119,0,Montmorency County,26,300
26,121,0,Muskegon County,26,700
26,123,0,Newaygo County,26,600
26,125,0,Oakland County,26,2900
26,127,0,Oceana County,26,600
26,129,0,Ogemaw County,26,1300
26,131,0,Ontonagon County,26,100
26,133,0,Osceola County,26,1100
26,135,0,Oscoda County,26,300
26,137,0,Otsego County,26,300
26,139,0,Ottawa County,26,800
26,141,0,Presque Isle County,26,300
26,143,0,Roscommon County,26,1300
26,145,0,Saginaw County,26,1500
26,147,0,St. Clair County,26,3100
26,149,0,St. Joseph County,26,2200
26,151,0,Sanilac County,26,1600
26,153,0,Schoolcraft County,26,200
26,155,0,Shiawassee County,26,1700
26,157,0,Tuscola County,26,1600
26,159,0,Van Buren County,26,2300
26,161,0,Washtenaw County,26,2700
26,163,0,Wayne County,26,3200
26,165,0,Wexford County,26,400
27,1,0,Aitkin County,27,390
27,3,0,Anoka County,27,1100
27,5,0,Becker County,27,200
27,7,0,Beltrami County,27,200
27,9,0,Benton County,27,1000
27,11,0,Big Stone County,27,800
27,13,0,Blue Earth County,27,2200
27,15,0,Brown County,27,2000
27,17,0,Carlton County,27,390
27,19,0,Carver County,27,1690
27,21,0,Cass County,27,390
27,23,0,Chippewa County,27,2000
27,25,0,Chisago County,27,600
27,27,0,Clay County,27,100
27,29,0,Clearwater County,27,200
27,31,0,Cook County,27,390
27,33,0,Cottonwood County,27,2100
27,35,0,Crow Wing County,27,700
27,37,0,Dakota County,27,1500
27,39,0,Dodge County,27,2400
27,41,0,Douglas County,27,800
27,43,0,Faribault County,27,2100
27,45,0,Fillmore County,27,2600
27,47,0,Freeborn County,27,2400
27,49,0,Goodhue County,27,2300
27,51,0,Grant County,27,800
27,53,0,Hennepin County,27,1400
27,55,0,Houston County,27,2600
27,57,0,Hubbard County,27,200
27,59,0,Isanti County,27,600
27,61,0,Itasca County,27,390
27,63,0,Jackson County,27,2100
27,65,0,Kanabec County,27,600
27,67,0,Kandiyohi County,27,1900
27,69,0,Kittson County,27,100
27,71,0,Koochiching County,27,390
27,73,0,Lac qui Parle County,27,2000
27,75,0,Lake County,27,390
27,77,0,Lake of the Woods County,27,200
27,79,0,Le Sueur County,27,2300
27,81,0,Lincoln County,27,2000
27,83,0,Lyon County,27,2000
27,85,0,McLeod County,27,1900
27,87,0,Mahnomen County,27,200
27,89,0,Marshall County,27,100
27,91,0,Martin County,27,2100
27,93,0,Meeker County,27,1900
27,95,0,Mille Lacs County,27,600
27,97,0,Morrison County,27,700
27,99,0,Mower County,27,2400
27,101,0,Murray County,27,2100
27,103,0,Nicollet County,27,2200
27,105,0,Nobles County,27,2100
27,107,0,Norman County,27,100
27,109,0,Olmsted County,27,2500
27,111,0,Otter Tail County,27,800
27,113,0,Pennington County,27,100
27,115,0,Pine County,27,600
27,117,0,Pipestone County,27,2100
27,119,0,Polk County,27,100
27,121,0,Pope County,27,800
27,123,0,Ramsey County,27,1300
27,125,0,Red Lake County,27,100
27,127,0,Redwood County,27,2000
27,129,0,Renville County,27,1900
27,131,0,Rice County,27,2300
27,133,0,Rock County,27,2100
27,135,0,Roseau County,27,100
27,137,0,St. Louis County,27,390
27,139,0,Scott County,27,1690
27,141,0,Sherburne County,27,1000
27,143,0,Sibley County,27,1900
27,145,0,Stearns County,27,900
27,147,0,Steele County,27,2400
27,149,0,Stevens County,27,800
27,151,0,Swift County,27,800
27,153,0,Todd County,27,700
27,155,0,Traverse County,27,800
27,157,0,Wabasha County,27,2600
27,159,0,Wadena County,27,700
27,161,0,Waseca County,27,2200
27,163,0,Washington County,27,1200
27,165,0,Watonwan County,27,2100
27,167,0,Wilkin County,27,800
27,169,0,Winona County,27,2600
27,171,0,Wright County,27,1800
27,173,0,Yellow Medicine County,27,2000
28,1,0,Adams County,28,1600
28,3,0,Alcorn County,28,200
28,5,0,Amite County,28,1600
28,7,0,Attala County,28,700
28,9,0,Benton County,28,200
28,11,0,Bolivar County,28,800
28,13,0,Calhoun County,28,400
28,15,0,Carroll County,28,700
28,17,0,Chickasaw County,28,400
28,19,0,Choctaw County,28,600
